,location_easting_osgr,location_northing_osgr,longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions_5,light_conditions_6,light_conditions_7,weather_conditions_Fog or mist,weather_conditions_Raining + high winds,weather_conditions_Raining no high winds,weather_conditions_Snowing + high winds,weather_conditions_Snowing no high winds,road_surface_conditions_3,road_surface_conditions_4,road_surface_conditions_9,day,month
3211,534544,168082,-0.067451,51.39583,1,1,2,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
3212,525525,179566,-0.192949,51.501103,2,1,3,3,315,3,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
3213,522414,189691,-0.234227,51.592779,1,1,1,3,41,3,50,6,2,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,1
3214,551934,175209,0.185382,51.45548,1,3,3,6,0,6,40,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4
3215,536754,181789,-0.030409,51.518476,2,2,3,3,1205,6,20,3,4,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,10,1
3216,534556,176325,-0.06415,51.469902,1,1,1,6,0,6,30,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,1
3217,532810,181906,-0.087174,51.520468,2,2,1,3,501,6,20,3,2,4,100,0,5,0,0,0,0,0,0,0,0,0,0,0,19,3
3218,522387,193883,-0.233154,51.630459,3,1,4,3,5109,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
3219,531701,196728,-0.097593,51.653924,2,1,4,3,1005,1,30,2,4,3,110,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1
3220,532454,185214,-0.091059,51.550279,2,3,1,6,0,1,20,1,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3221,529464,177909,-0.136839,51.485324,2,1,5,3,3212,6,20,9,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,3
3222,535839,169843,-0.048175,51.411347,2,1,1,3,234,6,30,7,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,2
3223,533564,185432,-0.074977,51.551976,2,1,6,3,10,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
3224,520836,183932,-0.258974,51.541362,2,1,4,3,404,6,30,6,2,3,407,0,5,0,0,0,0,0,0,0,0,0,1,0,18,1
3225,540599,172132,0.021131,51.430756,1,1,5,3,2212,6,30,7,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,4
3226,545297,178223,0.091165,51.484303,2,1,6,5,0,3,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
3227,537175,165906,-0.030497,51.375646,2,1,6,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
3228,548995,178310,0.14442,51.484124,1,1,4,3,206,6,30,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
3229,550938,188836,0.176889,51.578184,3,1,6,5,0,6,30,3,4,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
3230,531805,186370,-0.099981,51.560819,1,1,5,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
3231,519483,183706,-0.27855,51.539619,2,1,4,3,406,7,30,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
3232,544782,175685,0.082714,51.46163,2,1,6,3,209,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
3233,527147,181410,-0.168929,51.517312,2,1,2,6,0,6,20,6,2,3,4209,0,5,0,0,0,0,0,0,0,0,0,0,0,27,2
3234,527531,169787,-0.167587,51.412771,2,1,4,6,0,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,12,4
3235,532241,160589,-0.103319,51.329033,1,1,4,6,0,2,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3236,538119,187718,-0.008424,51.571422,2,1,4,3,112,6,20,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,3
3237,521472,167902,-0.255311,51.397159,1,1,4,3,2043,6,30,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,2
3238,525255,183865,-0.19531,51.539798,2,1,4,3,5,7,30,6,2,4,510,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3239,533819,188698,-0.070059,51.581265,2,1,4,6,0,6,20,99,9,6,0,0,9,0,0,0,0,0,1,0,0,0,0,0,15,3
3240,531435,187997,-0.104707,51.575526,2,1,2,4,138,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
3241,548149,170775,0.129093,51.416641,1,1,2,3,223,3,40,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3242,511097,187701,-0.398156,51.577236,3,1,5,5,0,6,30,6,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,4
3243,522537,178597,-0.236311,51.493049,2,1,3,3,315,3,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
3244,535771,178787,-0.045723,51.491737,4,1,3,3,2208,2,20,9,9,3,2208,9,9,0,0,0,0,0,0,0,0,0,0,0,17,1
3245,520521,182832,-0.26389,51.531544,1,1,3,4,4492,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
3246,537516,169590,-0.024175,51.408669,2,1,2,4,230,6,30,6,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,2
3247,530456,181677,-0.121168,51.518958,2,1,7,3,401,6,20,6,2,3,4200,0,5,0,0,0,0,0,0,0,0,0,0,0,14,1
3248,548898,175298,0.141756,51.457086,1,1,6,3,207,6,20,0,-1,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,24,2
3249,551672,174527,0.181322,51.449423,2,1,6,5,0,6,20,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
3250,515124,188290,-0.339875,51.581723,1,1,4,5,0,6,30,9,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,2
3251,532225,182318,-0.095446,51.524307,3,1,2,3,5201,6,20,3,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,4
3252,532524,176648,-0.093267,51.473284,2,1,5,3,215,9,20,0,-1,0,-1,9,9,0,0,0,0,0,1,0,0,0,0,0,26,1
3253,521036,186056,-0.255361,51.560408,2,3,7,3,4088,7,30,5,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,4,3
3254,519433,191906,-0.276486,51.613325,2,1,6,3,5100,6,30,5,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13,1
3255,516185,173537,-0.329427,51.448911,1,1,5,5,0,6,20,3,2,3,310,0,5,0,0,0,0,0,0,0,0,0,0,0,2,3
3256,531146,190051,-0.108109,51.594051,3,1,7,3,105,6,30,0,-1,0,-1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,4
3257,543504,182693,0.067177,51.524926,4,1,6,6,0,6,30,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
3258,535571,177100,-0.049249,51.476625,2,1,5,3,2,6,30,3,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,1
3259,520393,178695,-0.267146,51.49439,2,1,3,4,490,6,20,1,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,1
3260,549655,179903,0.154593,51.498263,3,1,7,3,2016,3,30,9,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,1
3261,531065,175558,-0.114665,51.463828,2,1,5,3,23,6,20,99,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,2
3262,546370,187427,0.110427,51.566728,2,1,2,3,118,3,30,7,2,4,177,2,0,0,0,0,0,0,0,0,0,0,0,0,13,3
3263,531148,168225,-0.116184,51.39791,2,1,6,3,23,6,20,9,9,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,3
3264,522691,177814,-0.234366,51.485979,2,1,4,4,350,6,30,3,4,6,0,9,5,0,0,0,0,0,1,0,0,0,0,0,12,4
3265,536939,174443,-0.030591,51.452419,1,1,2,5,0,1,20,2,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,20,2
3266,505638,184344,-0.477912,51.548111,2,1,5,5,0,6,30,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
3267,545727,178464,0.097452,51.486358,2,1,2,3,206,6,30,99,2,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,20,3
3268,528391,169393,-0.15537,51.409036,1,1,6,6,0,7,20,99,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,3
3269,524552,166718,-0.211476,51.385851,2,1,2,3,24,6,30,6,2,4,279,0,5,0,0,0,0,0,1,0,0,0,0,0,17,4
3270,532140,184116,-0.095997,51.540485,2,1,4,3,104,6,20,6,2,3,1200,0,5,0,0,0,0,0,1,0,0,0,0,0,15,3
3271,531780,170934,-0.106099,51.422108,1,1,4,3,215,3,30,0,-1,0,-1,0,5,0,0,0,0,0,1,0,0,0,0,0,22,2
3272,528939,181845,-0.142958,51.520816,1,2,4,4,506,2,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
3273,537977,168542,-0.017958,51.39914,2,1,3,4,251,1,30,1,4,4,230,0,8,0,0,0,0,0,1,0,0,0,0,0,14,3
3274,538077,175014,-0.014001,51.457274,2,1,6,3,21,6,20,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,17,3
3275,520379,178491,-0.267417,51.49256,2,1,6,3,315,6,20,6,2,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,31,3
3276,528046,188468,-0.153413,51.580538,2,1,7,3,1,6,30,99,2,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,1
3277,527265,162843,-0.173895,51.350425,2,2,2,4,278,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2
3278,505966,183828,-0.473338,51.543412,2,1,2,3,4020,1,30,1,4,4,483,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3
3279,531427,186697,-0.105308,51.563845,5,2,3,5,0,2,20,7,2,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,24,1
3280,527287,178124,-0.168097,51.48775,1,3,7,3,3217,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
3281,542841,183871,0.058104,51.535679,2,1,2,6,0,6,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
3282,535442,182127,-0.049177,51.521829,1,1,3,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,4
3283,533504,176759,-0.079123,51.474051,1,1,6,3,202,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
3284,533594,195451,-0.070733,51.642002,1,1,3,6,0,6,30,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
3285,553337,182797,0.208853,51.523279,1,1,4,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3
3286,523512,179414,-0.221988,51.50018,1,1,6,3,219,6,20,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,10,2
3287,551692,176485,0.182449,51.46701,1,1,5,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
3288,534145,176752,-0.069902,51.473837,1,1,5,3,2215,6,30,3,4,3,202,0,8,0,0,0,0,0,0,0,0,0,0,0,9,2
3289,535368,182033,-0.050279,51.521003,1,1,5,3,11,6,20,3,2,4,121,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3
3290,534004,181916,-0.069971,51.520276,2,1,4,5,0,6,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
3291,545149,188609,0.093312,51.577664,1,2,5,6,0,6,30,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
3292,539463,181543,0.008512,51.515604,2,5,4,3,13,3,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
3293,533693,187651,-0.072274,51.571886,1,1,7,3,10,3,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3294,548466,183375,0.138938,51.529773,2,1,1,3,1306,1,30,1,2,3,13,0,9,0,0,0,0,0,1,0,0,0,0,0,12,3
3295,519590,165592,-0.283128,51.376797,2,1,6,3,3,7,30,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
3296,507878,186603,-0.444927,51.567992,1,1,2,6,0,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,2,1
3297,548323,178984,0.135032,51.490356,1,1,1,4,213,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
3298,514294,185170,-0.352862,51.55385,2,2,4,6,0,6,20,0,-1,0,-1,0,9,0,0,0,0,0,0,0,0,0,0,0,18,1
3299,558305,184625,0.281224,51.538333,3,1,1,1,25,3,70,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1
3300,534390,178240,-0.065811,51.487151,2,1,5,4,204,6,20,6,2,5,0,0,4,0,0,0,0,0,1,0,0,0,0,0,12,1
3301,527004,181774,-0.170858,51.520616,1,1,5,3,5,6,20,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3302,535173,177341,-0.054884,51.478886,2,1,7,3,2,3,30,3,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,2
3303,525033,184719,-0.198206,51.547522,2,1,3,6,0,7,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
3304,541122,174321,0.029521,51.450297,3,1,4,3,20,1,40,1,4,3,205,9,9,0,0,0,0,0,1,0,0,0,0,0,8,3
3305,529162,180159,-0.140363,51.505613,1,1,6,6,0,6,20,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
3306,534550,181314,-0.062336,51.514737,2,1,2,3,13,3,20,6,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,1
3307,521078,180064,-0.256814,51.506548,2,1,3,3,4020,6,30,6,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,3
3308,527301,185512,-0.165229,51.554142,1,1,3,4,518,6,20,6,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1
3309,531207,190238,-0.107159,51.595718,2,1,6,6,0,9,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
3310,538100,182361,-0.010799,51.523289,2,3,5,3,12,7,20,5,4,4,140,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4
3311,532528,176763,-0.093166,51.474317,2,1,3,3,215,6,30,6,2,3,202,0,5,0,0,0,0,0,0,0,0,0,0,0,7,2
3312,522307,185531,-0.237217,51.555416,2,1,6,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
3313,533426,182557,-0.078055,51.526173,1,2,5,3,10,6,30,3,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,3
3314,531245,183238,-0.109222,51.532803,1,1,3,5,0,2,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2
3315,518160,179926,-0.298884,51.505924,2,1,7,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
3316,540531,182129,0.024127,51.520605,2,1,3,5,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
3317,520551,173615,-0.266602,51.448701,1,1,4,6,0,6,20,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2
3318,528026,184252,-0.155236,51.542654,2,1,2,6,0,2,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2
3319,531436,190143,-0.10389,51.59481,2,1,4,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,2
3320,520743,168891,-0.265449,51.406203,2,1,4,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4
3321,527102,185867,-0.16797,51.557377,2,1,5,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3322,522202,180095,-0.240616,51.506585,2,1,5,3,4020,6,20,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,3
3323,530975,192310,-0.109733,51.614391,2,1,6,3,105,3,30,9,4,4,151,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3
3324,533282,184794,-0.079283,51.546309,2,1,6,3,104,9,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
3325,533308,200354,-0.072995,51.686129,3,2,5,1,25,3,70,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3
3326,527557,185174,-0.161661,51.551046,2,1,6,6,0,6,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
3327,523231,169050,-0.229641,51.407097,2,1,2,4,279,3,30,99,2,3,298,0,5,0,0,0,0,0,0,0,0,0,0,0,13,3
3328,542732,182987,0.056176,51.527764,1,1,2,3,117,6,30,3,4,4,167,0,8,0,0,0,0,0,1,0,0,0,0,0,16,1
3329,529130,174291,-0.142967,51.452886,2,1,2,3,205,6,30,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,6,2
3330,529072,167765,-0.146176,51.394251,2,1,2,3,236,6,30,6,2,4,272,0,5,0,0,0,0,0,0,0,0,0,0,0,27,3
3331,509804,179818,-0.419264,51.506637,2,1,2,5,0,6,20,0,-1,0,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,13,2
3332,535469,173017,-0.052279,51.439958,1,4,7,3,205,6,30,3,4,4,227,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
3333,523744,185516,-0.216506,51.554968,2,1,1,3,407,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
3334,543208,179186,0.06149,51.493489,2,1,2,3,205,1,30,1,4,3,206,0,1,0,0,0,0,0,0,0,0,0,0,0,20,2
3335,529157,183545,-0.139195,51.536043,2,1,6,6,0,6,20,6,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2
3336,533697,181693,-0.074478,51.518345,2,1,4,3,1202,3,20,9,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,1
3337,508408,176924,-0.440259,51.480895,2,1,1,3,4,3,40,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2
3338,531358,188562,-0.105607,51.580621,2,1,6,4,138,6,20,3,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,3
3339,513294,180401,-0.368812,51.511189,2,1,3,3,4020,3,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
3340,530639,183413,-0.117888,51.534517,1,1,1,3,5203,6,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
3341,529253,181122,-0.1387,51.514247,1,1,5,5,0,6,20,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3
3342,505830,180814,-0.476203,51.516347,2,1,3,3,408,9,40,8,4,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,14,3
3343,538339,180593,-0.008049,51.507343,2,1,4,3,1206,1,30,1,2,3,1261,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1
3344,549078,177505,0.145275,51.476869,2,1,3,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
3345,514041,191162,-0.354566,51.607755,2,1,3,5,0,6,30,3,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,2
3346,535499,185770,-0.046955,51.554552,2,1,5,6,0,3,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
3347,526699,172721,-0.178496,51.439325,2,1,2,4,229,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
3348,536102,176885,-0.04169,51.474565,1,1,5,3,2,6,30,3,2,6,0,2,5,0,0,0,0,0,0,0,0,0,0,0,16,3
3349,527103,178003,-0.170789,51.486704,1,1,7,3,3217,6,20,99,9,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,1
3350,507738,176965,-0.449891,51.481391,2,1,1,3,408,1,30,99,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
3351,531181,185207,-0.109411,51.550513,1,1,4,3,1,9,30,6,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,2
3352,529882,178512,-0.1306,51.490647,1,1,7,6,0,6,20,99,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,4
3353,526646,184147,-0.175162,51.542022,1,1,7,3,41,3,30,6,2,3,41,0,5,0,0,0,0,0,1,0,0,0,0,0,7,1
3354,515784,173108,-0.335335,51.445138,2,1,4,3,305,6,20,3,4,6,0,0,4,0,1,0,0,0,0,0,1,1,0,0,8,3
3355,542862,188422,0.060254,51.576567,2,4,1,4,192,6,30,6,2,3,12,0,5,0,0,0,0,0,0,0,0,0,0,0,9,4
3356,531784,188653,-0.099428,51.58134,2,6,1,3,105,6,20,9,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,1
3357,513021,184232,-0.371517,51.545676,1,1,1,3,312,6,20,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4
3358,532324,176849,-0.09607,51.475137,2,1,1,3,202,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
3359,511115,178830,-0.400693,51.497501,1,1,7,5,0,1,30,2,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,4
3360,533950,183545,-0.07013,51.534928,2,1,7,4,108,6,20,6,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,3
3361,525586,168508,-0.195992,51.40171,2,1,7,3,24,2,30,3,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3
3362,552010,186034,0.191137,51.552721,2,1,2,3,125,6,40,0,-1,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,6,2
3363,531786,164915,-0.108245,51.368016,2,1,5,3,232,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
3364,540825,182812,0.028634,51.526669,2,2,5,3,112,6,30,3,4,6,0,0,8,0,0,0,0,0,1,0,0,0,0,0,9,3
3365,527459,167876,-0.169308,51.395613,1,1,6,6,0,3,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
3366,509842,182694,-0.417821,51.53248,2,1,6,5,0,6,30,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,27,1
3367,517112,161166,-0.320171,51.337533,2,2,6,3,243,6,40,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
3368,544633,184562,0.084207,51.541432,1,1,7,3,124,6,30,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,2
3369,544406,173251,0.076313,51.439855,2,4,6,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
3370,548516,189077,0.142064,51.580993,2,1,1,3,12,3,50,6,2,3,1112,0,4,0,0,0,0,0,0,0,0,0,0,0,9,4
3371,523443,184610,-0.221163,51.546892,2,1,5,5,0,6,30,6,2,3,4003,9,5,0,0,0,0,0,0,0,0,0,0,0,9,2
3372,513936,175795,-0.36105,51.469662,2,1,7,6,0,9,20,99,9,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,4
3373,527893,179190,-0.158988,51.497193,2,2,7,4,319,6,20,7,2,3,3216,0,5,0,0,0,0,0,0,0,0,0,0,0,15,4
3374,522434,168620,-0.241243,51.403405,2,1,2,3,298,3,40,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
3375,523754,195350,-0.212896,51.643344,2,1,6,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
3376,524776,180836,-0.203285,51.512682,2,1,6,4,415,6,30,0,-1,0,-1,0,8,0,0,0,0,0,0,0,0,0,0,0,27,1
3377,534086,183108,-0.068337,51.530968,2,1,7,3,1208,6,20,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
3378,525745,185883,-0.187528,51.557824,2,1,6,6,0,6,20,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
3379,541035,191691,0.035219,51.606401,2,1,7,5,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
3380,537936,181080,-0.013662,51.511818,2,1,1,5,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
3381,533623,178430,-0.076779,51.48904,2,1,7,6,0,9,30,99,9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3
3382,518285,185172,-0.295324,51.553046,1,1,6,3,404,3,30,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
3383,528629,177382,-0.149049,51.480779,2,1,2,6,0,6,30,3,4,3,3216,9,9,0,0,0,0,0,0,0,0,0,0,0,9,1
3384,520018,180915,-0.27179,51.514422,2,1,3,6,0,9,20,99,9,6,0,9,9,0,0,0,0,0,1,0,0,0,0,0,10,1
3385,518278,177743,-0.297916,51.48628,2,1,3,3,315,6,30,0,-1,0,-1,0,8,0,0,0,0,0,0,0,0,0,0,0,31,1
3386,513060,172563,-0.374689,51.440789,2,1,6,6,0,6,20,9,4,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,1
3387,519173,171756,-0.287048,51.432284,2,1,7,6,0,6,20,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
3388,531180,176514,-0.112656,51.472393,2,1,6,3,23,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
3389,512642,183921,-0.377079,51.542956,3,1,1,3,40,1,20,1,2,3,312,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1
3390,536451,192256,-0.030714,51.612607,1,1,4,3,1009,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
3391,531449,186772,-0.104963,51.564514,2,1,4,3,503,6,20,6,2,3,503,9,1,0,0,0,0,0,1,0,0,0,0,0,25,1
3392,525950,181499,-0.186139,51.51838,1,1,3,5,0,6,20,7,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,28,2
3393,537435,176905,-0.022501,51.474423,2,1,3,3,2,3,30,7,2,3,2,0,5,0,0,1,0,0,1,0,0,0,0,0,14,3
3394,533126,164721,-0.08908,51.36596,2,2,5,3,212,1,30,1,4,4,243,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
3395,527719,195690,-0.155501,51.645513,2,1,4,3,110,9,30,0,-1,0,-1,9,1,0,0,0,0,0,0,0,0,0,0,0,15,2
3396,536543,176979,-0.035308,51.475304,1,1,3,6,0,3,20,9,2,3,20,0,5,0,0,0,0,0,1,0,0,0,0,0,28,3
3397,530263,182072,-0.123802,51.522552,2,1,4,4,502,2,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
3398,534775,190919,-0.055417,51.600996,2,1,2,4,137,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
3399,515169,190574,-0.338477,51.602241,2,1,7,3,409,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
